x,V,I
"3,46E+19","1,94E+06","5,61E+01"
"3,46E+19","1,94E+06","5,61E+01"
"3,47E+19","1,94E+06","5,61E+01"
"3,47E+19","1,94E+06","5,61E+01"
"3,47E+19","1,94E+06","5,61E+01"
"3,47E+19","1,94E+06","5,61E+01"
"3,47E+19","1,94E+06","5,60E+01"
"3,47E+19","1,94E+06","5,60E+01"
"3,47E+19","1,94E+06","5,60E+01"
"3,47E+19","1,94E+06","5,60E+01"
"3,47E+19","1,94E+06","5,60E+01"
"3,47E+19","1,94E+06","5,60E+01"
"3,48E+19","1,94E+06","5,59E+01"
"3,48E+19","1,94E+06","5,59E+01"
"3,48E+19","1,94E+06","5,59E+01"
"3,48E+19","1,94E+06","5,59E+01"
"3,48E+19","1,94E+06","5,59E+01"
"3,48E+19","1,94E+06","5,59E+01"
"3,48E+19","1,94E+06","5,58E+01"
"3,48E+19","1,94E+06","5,58E+01"
"3,48E+19","1,94E+06","5,58E+01"
"3,48E+19","1,94E+06","5,58E+01"
"3,49E+19","1,94E+06","5,58E+01"
"3,49E+19","1,94E+06","5,58E+01"
"3,49E+19","1,94E+06","5,58E+01"
"3,49E+19","1,94E+06","5,57E+01"
"3,49E+19","1,94E+06","5,57E+01"
"3,49E+19","1,94E+06","5,57E+01"
"3,49E+19","1,94E+06","5,57E+01"
"3,49E+19","1,94E+06","5,57E+01"
"3,49E+19","1,94E+06","5,57E+01"
"3,49E+19","1,94E+06","5,56E+01"
"3,50E+19","1,94E+06","5,56E+01"
"3,50E+19","1,94E+06","5,56E+01"
"3,50E+19","1,94E+06","5,56E+01"
"3,50E+19","1,94E+06","5,56E+01"
"3,50E+19","1,94E+06","5,56E+01"
"3,50E+19","1,94E+06","5,56E+01"
"3,50E+19","1,94E+06","5,55E+01"
"3,50E+19","1,94E+06","5,55E+01"
"3,50E+19","1,94E+06","5,55E+01"
"3,50E+19","1,94E+06","5,55E+01"
"3,51E+19","1,94E+06","5,55E+01"
"3,51E+19","1,94E+06","5,55E+01"
"3,51E+19","1,94E+06","5,54E+01"
"3,51E+19","1,94E+06","5,54E+01"
"3,51E+19","1,94E+06","5,54E+01"
"3,51E+19","1,94E+06","5,54E+01"
"3,51E+19","1,94E+06","5,54E+01"
"3,51E+19","1,94E+06","5,54E+01"
"3,51E+19","1,94E+06","5,54E+01"
"3,51E+19","1,94E+06","5,53E+01"
"3,52E+19","1,94E+06","5,53E+01"
"3,52E+19","1,94E+06","5,53E+01"
"3,52E+19","1,94E+06","5,53E+01"
"3,52E+19","1,94E+06","5,53E+01"
"3,52E+19","1,94E+06","5,53E+01"
"3,52E+19","1,94E+06","5,52E+01"
"3,52E+19","1,94E+06","5,52E+01"
"3,52E+19","1,94E+06","5,52E+01"
"3,52E+19","1,94E+06","5,52E+01"
"3,52E+19","1,94E+06","5,52E+01"
"3,53E+19","1,94E+06","5,52E+01"
"3,53E+19","1,94E+06","5,52E+01"
"3,53E+19","1,94E+06","5,51E+01"
"3,53E+19","1,94E+06","5,51E+01"
"3,53E+19","1,94E+06","5,51E+01"
"3,53E+19","1,94E+06","5,51E+01"
"3,53E+19","1,94E+06","5,51E+01"
"3,53E+19","1,94E+06","5,51E+01"
"3,53E+19","1,94E+06","5,50E+01"
"3,53E+19","1,94E+06","5,50E+01"
"3,54E+19","1,94E+06","5,50E+01"
"3,54E+19","1,94E+06","5,50E+01"
"3,54E+19","1,95E+06","5,50E+01"
"3,54E+19","1,95E+06","5,50E+01"
"3,54E+19","1,95E+06","5,50E+01"
"3,54E+19","1,95E+06","5,49E+01"
"3,54E+19","1,95E+06","5,49E+01"
"3,54E+19","1,95E+06","5,49E+01"
"3,54E+19","1,95E+06","5,49E+01"
"3,54E+19","1,95E+06","5,49E+01"
"3,55E+19","1,95E+06","5,49E+01"
"3,55E+19","1,95E+06","5,49E+01"
"3,55E+19","1,95E+06","5,48E+01"
"3,55E+19","1,95E+06","5,48E+01"
"3,55E+19","1,95E+06","5,48E+01"
"3,55E+19","1,95E+06","5,48E+01"
"3,55E+19","1,95E+06","5,48E+01"
"3,55E+19","1,95E+06","5,48E+01"
"3,55E+19","1,95E+06","5,47E+01"
"3,55E+19","1,95E+06","5,47E+01"
"3,56E+19","1,95E+06","5,47E+01"
"3,56E+19","1,95E+06","5,47E+01"
"3,56E+19","1,95E+06","5,47E+01"
"3,56E+19","1,95E+06","5,47E+01"
"3,56E+19","1,95E+06","5,47E+01"
"3,56E+19","1,95E+06","5,46E+01"
"3,56E+19","1,95E+06","5,46E+01"
"3,56E+19","1,95E+06","5,46E+01"
"3,56E+19","1,95E+06","5,46E+01"
"3,56E+19","1,95E+06","5,46E+01"
"3,57E+19","1,95E+06","5,46E+01"
"3,57E+19","1,95E+06","5,46E+01"
"3,57E+19","1,95E+06","5,45E+01"
"3,57E+19","1,95E+06","5,45E+01"
"3,57E+19","1,95E+06","5,45E+01"
"3,57E+19","1,95E+06","5,45E+01"
"3,57E+19","1,95E+06","5,45E+01"
"3,57E+19","1,95E+06","5,45E+01"
"3,57E+19","1,95E+06","5,44E+01"
"3,57E+19","1,95E+06","5,44E+01"
"3,58E+19","1,95E+06","5,44E+01"
"3,58E+19","1,95E+06","5,44E+01"
"3,58E+19","1,95E+06","5,44E+01"
"3,58E+19","1,95E+06","5,44E+01"
"3,58E+19","1,95E+06","5,44E+01"
"3,58E+19","1,95E+06","5,43E+01"
"3,58E+19","1,95E+06","5,43E+01"
"3,58E+19","1,95E+06","5,43E+01"
"3,58E+19","1,95E+06","5,43E+01"
"3,58E+19","1,95E+06","5,43E+01"
"3,59E+19","1,95E+06","5,43E+01"
"3,59E+19","1,95E+06","5,43E+01"
"3,59E+19","1,95E+06","5,42E+01"
"3,59E+19","1,95E+06","5,42E+01"
"3,59E+19","1,95E+06","5,42E+01"
"3,59E+19","1,95E+06","5,42E+01"
"3,59E+19","1,95E+06","5,42E+01"
"3,59E+19","1,95E+06","5,42E+01"
"3,59E+19","1,95E+06","5,42E+01"
"3,59E+19","1,95E+06","5,41E+01"
"3,60E+19","1,95E+06","5,41E+01"
"3,60E+19","1,95E+06","5,41E+01"
"3,60E+19","1,95E+06","5,41E+01"
"3,60E+19","1,95E+06","5,41E+01"
"3,60E+19","1,95E+06","5,41E+01"
"3,60E+19","1,95E+06","5,41E+01"
"3,60E+19","1,95E+06","5,40E+01"
"3,60E+19","1,95E+06","5,40E+01"
"3,60E+19","1,95E+06","5,40E+01"
"3,60E+19","1,95E+06","5,40E+01"
"3,61E+19","1,95E+06","5,40E+01"
"3,61E+19","1,95E+06","5,40E+01"
"3,61E+19","1,95E+06","5,40E+01"
"3,61E+19","1,95E+06","5,39E+01"
"3,61E+19","1,95E+06","5,39E+01"
"3,61E+19","1,95E+06","5,39E+01"
"3,61E+19","1,95E+06","5,39E+01"
"3,61E+19","1,95E+06","5,39E+01"
"3,61E+19","1,95E+06","5,39E+01"
"3,61E+19","1,95E+06","5,38E+01"
"3,62E+19","1,95E+06","5,38E+01"
"3,62E+19","1,95E+06","5,38E+01"
"3,62E+19","1,95E+06","5,38E+01"
"3,62E+19","1,95E+06","5,38E+01"
"3,62E+19","1,95E+06","5,38E+01"
"3,62E+19","1,95E+06","5,38E+01"
"3,62E+19","1,95E+06","5,37E+01"
"3,62E+19","1,95E+06","5,37E+01"
"3,62E+19","1,95E+06","5,37E+01"
"3,62E+19","1,95E+06","5,37E+01"
"3,63E+19","1,95E+06","5,37E+01"
"3,63E+19","1,95E+06","5,37E+01"
"3,63E+19","1,95E+06","5,37E+01"
"3,63E+19","1,95E+06","5,36E+01"
"3,63E+19","1,95E+06","5,36E+01"
"3,63E+19","1,95E+06","5,36E+01"
"3,63E+19","1,95E+06","5,36E+01"
"3,63E+19","1,95E+06","5,36E+01"
"3,63E+19","1,95E+06","5,36E+01"
"3,63E+19","1,95E+06","5,36E+01"
"3,64E+19","1,95E+06","5,35E+01"
"3,64E+19","1,95E+06","5,35E+01"
"3,64E+19","1,95E+06","5,35E+01"
"3,64E+19","1,95E+06","5,35E+01"
"3,64E+19","1,95E+06","5,35E+01"
"3,64E+19","1,95E+06","5,35E+01"
"3,64E+19","1,95E+06","5,35E+01"
"3,64E+19","1,95E+06","5,34E+01"
"3,64E+19","1,95E+06","5,34E+01"
"3,64E+19","1,95E+06","5,34E+01"
"3,65E+19","1,95E+06","5,34E+01"
"3,65E+19","1,95E+06","5,34E+01"
"3,65E+19","1,95E+06","5,34E+01"
"3,65E+19","1,95E+06","5,34E+01"
"3,65E+19","1,95E+06","5,33E+01"
"3,65E+19","1,95E+06","5,33E+01"
"3,65E+19","1,95E+06","5,33E+01"
"3,65E+19","1,95E+06","5,33E+01"
"3,65E+19","1,95E+06","5,33E+01"
"3,65E+19","1,95E+06","5,33E+01"
"3,66E+19","1,95E+06","5,33E+01"
"3,66E+19","1,95E+06","5,32E+01"
"3,66E+19","1,95E+06","5,32E+01"
"3,66E+19","1,95E+06","5,32E+01"
"3,66E+19","1,95E+06","5,32E+01"
"3,66E+19","1,95E+06","5,32E+01"
"3,66E+19","1,95E+06","5,32E+01"
"3,66E+19","1,95E+06","5,32E+01"
"3,66E+19","1,95E+06","5,31E+01"
"3,66E+19","1,95E+06","5,31E+01"
"3,67E+19","1,95E+06","5,31E+01"
"3,67E+19","1,95E+06","5,31E+01"
"3,67E+19","1,95E+06","5,31E+01"
"3,67E+19","1,95E+06","5,31E+01"
"3,67E+19","1,95E+06","5,31E+01"
"3,67E+19","1,95E+06","5,30E+01"
"3,67E+19","1,95E+06","5,30E+01"
"3,67E+19","1,95E+06","5,30E+01"
"3,67E+19","1,95E+06","5,30E+01"
"3,67E+19","1,95E+06","5,30E+01"
"3,68E+19","1,95E+06","5,30E+01"
"3,68E+19","1,95E+06","5,30E+01"
"3,68E+19","1,95E+06","5,30E+01"
"3,68E+19","1,95E+06","5,29E+01"
"3,68E+19","1,95E+06","5,29E+01"
"3,68E+19","1,95E+06","5,29E+01"
"3,68E+19","1,95E+06","5,29E+01"
"3,68E+19","1,95E+06","5,29E+01"
"3,68E+19","1,95E+06","5,29E+01"
"3,68E+19","1,95E+06","5,29E+01"
"3,69E+19","1,95E+06","5,28E+01"
"3,69E+19","1,95E+06","5,28E+01"
"3,69E+19","1,95E+06","5,28E+01"
"3,69E+19","1,95E+06","5,28E+01"
"3,69E+19","1,95E+06","5,28E+01"
"3,69E+19","1,95E+06","5,28E+01"
"3,69E+19","1,95E+06","5,28E+01"
"3,69E+19","1,95E+06","5,27E+01"
"3,69E+19","1,95E+06","5,27E+01"
"3,69E+19","1,95E+06","5,27E+01"
"3,70E+19","1,95E+06","5,27E+01"
"3,70E+19","1,95E+06","5,27E+01"
"3,70E+19","1,95E+06","5,27E+01"
"3,70E+19","1,95E+06","5,27E+01"
"3,70E+19","1,95E+06","5,26E+01"
"3,70E+19","1,95E+06","5,26E+01"
"3,70E+19","1,95E+06","5,26E+01"
"3,70E+19","1,95E+06","5,26E+01"
"3,70E+19","1,95E+06","5,26E+01"
"3,70E+19","1,95E+06","5,26E+01"
"3,71E+19","1,95E+06","5,26E+01"
"3,71E+19","1,95E+06","5,25E+01"
"3,71E+19","1,95E+06","5,25E+01"
"3,71E+19","1,95E+06","5,25E+01"
"3,71E+19","1,95E+06","5,25E+01"
"3,71E+19","1,95E+06","5,25E+01"
"3,71E+19","1,95E+06","5,25E+01"
"3,71E+19","1,95E+06","5,25E+01"
"3,71E+19","1,95E+06","5,25E+01"
"3,71E+19","1,95E+06","5,24E+01"
"3,72E+19","1,95E+06","5,24E+01"
"3,72E+19","1,95E+06","5,24E+01"
"3,72E+19","1,95E+06","5,24E+01"
"3,72E+19","1,95E+06","5,24E+01"
"3,72E+19","1,95E+06","5,24E+01"
"3,72E+19","1,95E+06","5,24E+01"
"3,72E+19","1,95E+06","5,23E+01"
"3,72E+19","1,95E+06","5,23E+01"
"3,72E+19","1,95E+06","5,23E+01"
"3,72E+19","1,95E+06","5,23E+01"
"3,73E+19","1,95E+06","5,23E+01"
"3,73E+19","1,95E+06","5,23E+01"
"3,73E+19","1,95E+06","5,23E+01"
"3,73E+19","1,95E+06","5,22E+01"
"3,73E+19","1,95E+06","5,22E+01"
"3,73E+19","1,95E+06","5,22E+01"
"3,73E+19","1,95E+06","5,22E+01"
"3,73E+19","1,95E+06","5,22E+01"
"3,73E+19","1,95E+06","5,22E+01"
"3,73E+19","1,95E+06","5,22E+01"
"3,74E+19","1,95E+06","5,21E+01"
"3,74E+19","1,95E+06","5,21E+01"
"3,74E+19","1,95E+06","5,21E+01"
"3,74E+19","1,95E+06","5,21E+01"
"3,74E+19","1,95E+06","5,21E+01"
"3,74E+19","1,95E+06","5,21E+01"
"3,74E+19","1,95E+06","5,21E+01"
"3,74E+19","1,95E+06","5,21E+01"
"3,74E+19","1,95E+06","5,20E+01"
"3,74E+19","1,95E+06","5,20E+01"
"3,75E+19","1,95E+06","5,20E+01"
"3,75E+19","1,95E+06","5,20E+01"
"3,75E+19","1,95E+06","5,20E+01"
"3,75E+19","1,95E+06","5,20E+01"
"3,75E+19","1,95E+06","5,20E+01"
"3,75E+19","1,95E+06","5,19E+01"
"3,75E+19","1,95E+06","5,19E+01"
"3,75E+19","1,95E+06","5,19E+01"
"3,75E+19","1,95E+06","5,19E+01"
"3,75E+19","1,95E+06","5,19E+01"
"3,76E+19","1,95E+06","5,19E+01"
"3,76E+19","1,95E+06","5,19E+01"
"3,76E+19","1,95E+06","5,19E+01"
"3,76E+19","1,95E+06","5,18E+01"
"3,76E+19","1,95E+06","5,18E+01"
"3,76E+19","1,95E+06","5,18E+01"
"3,76E+19","1,95E+06","5,18E+01"
"3,76E+19","1,95E+06","5,18E+01"
"3,76E+19","1,95E+06","5,18E+01"
"3,76E+19","1,95E+06","5,18E+01"
"3,77E+19","1,95E+06","5,17E+01"
"3,77E+19","1,95E+06","5,17E+01"
"3,77E+19","1,95E+06","5,17E+01"
"3,77E+19","1,95E+06","5,17E+01"
"3,77E+19","1,95E+06","5,17E+01"
"3,77E+19","1,95E+06","5,17E+01"
"3,77E+19","1,95E+06","5,17E+01"
"3,77E+19","1,95E+06","5,17E+01"
"3,77E+19","1,95E+06","5,16E+01"
"3,77E+19","1,95E+06","5,16E+01"
"3,78E+19","1,95E+06","5,16E+01"
"3,78E+19","1,95E+06","5,16E+01"
"3,78E+19","1,95E+06","5,16E+01"
"3,78E+19","1,95E+06","5,16E+01"
"3,78E+19","1,95E+06","5,16E+01"
"3,78E+19","1,95E+06","5,15E+01"
"3,78E+19","1,95E+06","5,15E+01"
"3,78E+19","1,95E+06","5,15E+01"
"3,78E+19","1,95E+06","5,15E+01"
"3,78E+19","1,95E+06","5,15E+01"
"3,79E+19","1,95E+06","5,15E+01"
"3,79E+19","1,95E+06","5,15E+01"
"3,79E+19","1,95E+06","5,15E+01"
"3,79E+19","1,95E+06","5,14E+01"
"3,79E+19","1,95E+06","5,14E+01"
"3,79E+19","1,95E+06","5,14E+01"
"3,79E+19","1,95E+06","5,14E+01"
"3,79E+19","1,95E+06","5,14E+01"
"3,79E+19","1,95E+06","5,14E+01"
"3,79E+19","1,95E+06","5,14E+01"
"3,80E+19","1,95E+06","5,13E+01"
"3,80E+19","1,95E+06","5,13E+01"
"3,80E+19","1,95E+06","5,13E+01"
"3,80E+19","1,95E+06","5,13E+01"
"3,80E+19","1,95E+06","5,13E+01"
"3,80E+19","1,95E+06","5,13E+01"
"3,80E+19","1,95E+06","5,13E+01"
"3,80E+19","1,95E+06","5,13E+01"
"3,80E+19","1,95E+06","5,12E+01"
"3,80E+19","1,95E+06","5,12E+01"
"3,81E+19","1,95E+06","5,12E+01"
"3,81E+19","1,95E+06","5,12E+01"
"3,81E+19","1,95E+06","5,12E+01"
"3,81E+19","1,95E+06","5,12E+01"
"3,81E+19","1,95E+06","5,12E+01"
"3,81E+19","1,95E+06","5,11E+01"
"3,81E+19","1,95E+06","5,11E+01"
"3,81E+19","1,95E+06","5,11E+01"
"3,81E+19","1,95E+06","5,11E+01"
"3,81E+19","1,95E+06","5,11E+01"
"3,82E+19","1,95E+06","5,11E+01"
"3,82E+19","1,95E+06","5,11E+01"
"3,82E+19","1,95E+06","5,11E+01"
"3,82E+19","1,95E+06","5,10E+01"
"3,82E+19","1,95E+06","5,10E+01"
"3,82E+19","1,95E+06","5,10E+01"
"3,82E+19","1,95E+06","5,10E+01"
"3,82E+19","1,95E+06","5,10E+01"
"3,82E+19","1,95E+06","5,10E+01"
"3,82E+19","1,95E+06","5,10E+01"
"3,83E+19","1,95E+06","5,10E+01"
"3,83E+19","1,95E+06","5,09E+01"
"3,83E+19","1,95E+06","5,09E+01"
"3,83E+19","1,95E+06","5,09E+01"
"3,83E+19","1,95E+06","5,09E+01"
"3,83E+19","1,95E+06","5,09E+01"
"3,83E+19","1,95E+06","5,09E+01"
"3,83E+19","1,95E+06","5,09E+01"
"3,83E+19","1,95E+06","5,09E+01"
"3,83E+19","1,95E+06","5,08E+01"
"3,84E+19","1,95E+06","5,08E+01"
"3,84E+19","1,95E+06","5,08E+01"
"3,84E+19","1,95E+06","5,08E+01"
"3,84E+19","1,95E+06","5,08E+01"
"3,84E+19","1,95E+06","5,08E+01"
"3,84E+19","1,95E+06","5,08E+01"
"3,84E+19","1,95E+06","5,07E+01"
"3,84E+19","1,95E+06","5,07E+01"
"3,84E+19","1,95E+06","5,07E+01"
"3,84E+19","1,95E+06","5,07E+01"
"3,85E+19","1,95E+06","5,07E+01"
"3,85E+19","1,95E+06","5,07E+01"
"3,85E+19","1,95E+06","5,07E+01"
"3,85E+19","1,95E+06","5,07E+01"
"3,85E+19","1,95E+06","5,06E+01"
"3,85E+19","1,95E+06","5,06E+01"
"3,85E+19","1,95E+06","5,06E+01"
"3,85E+19","1,95E+06","5,06E+01"
"3,85E+19","1,95E+06","5,06E+01"
"3,85E+19","1,95E+06","5,06E+01"
"3,86E+19","1,95E+06","5,06E+01"
"3,86E+19","1,95E+06","5,06E+01"
"3,86E+19","1,95E+06","5,05E+01"
"3,86E+19","1,95E+06","5,05E+01"
"3,86E+19","1,95E+06","5,05E+01"
"3,86E+19","1,95E+06","5,05E+01"
"3,86E+19","1,95E+06","5,05E+01"
"3,86E+19","1,95E+06","5,05E+01"
"3,86E+19","1,95E+06","5,05E+01"
"3,86E+19","1,95E+06","5,05E+01"
"3,87E+19","1,95E+06","5,04E+01"
"3,87E+19","1,95E+06","5,04E+01"
"3,87E+19","1,95E+06","5,04E+01"
"3,87E+19","1,95E+06","5,04E+01"
"3,87E+19","1,95E+06","5,04E+01"
"3,87E+19","1,95E+06","5,04E+01"
"3,87E+19","1,95E+06","5,04E+01"
"3,87E+19","1,95E+06","5,04E+01"
"3,87E+19","1,95E+06","5,03E+01"
"3,87E+19","1,95E+06","5,03E+01"
"3,88E+19","1,95E+06","5,03E+01"
"3,88E+19","1,95E+06","5,03E+01"
"3,88E+19","1,95E+06","5,03E+01"
"3,88E+19","1,95E+06","5,03E+01"
"3,88E+19","1,95E+06","5,03E+01"
"3,88E+19","1,95E+06","5,02E+01"
"3,88E+19","1,95E+06","5,02E+01"
"3,88E+19","1,95E+06","5,02E+01"
"3,88E+19","1,95E+06","5,02E+01"
"3,88E+19","1,95E+06","5,02E+01"
"3,89E+19","1,95E+06","5,02E+01"
"3,89E+19","1,95E+06","5,02E+01"
"3,89E+19","1,95E+06","5,02E+01"
"3,89E+19","1,95E+06","5,01E+01"
"3,89E+19","1,95E+06","5,01E+01"
"3,89E+19","1,95E+06","5,01E+01"
"3,89E+19","1,95E+06","5,01E+01"
"3,89E+19","1,95E+06","5,01E+01"
"3,89E+19","1,95E+06","5,01E+01"
"3,89E+19","1,95E+06","5,01E+01"
"3,90E+19","1,95E+06","5,01E+01"
"3,90E+19","1,95E+06","5,00E+01"
"3,90E+19","1,95E+06","5,00E+01"
"3,90E+19","1,95E+06","5,00E+01"
"3,90E+19","1,95E+06","5,00E+01"
"3,90E+19","1,95E+06","5,00E+01"
"3,90E+19","1,95E+06","5,00E+01"
"3,90E+19","1,95E+06","5,00E+01"
"3,90E+19","1,95E+06","5,00E+01"
"3,90E+19","1,95E+06","4,99E+01"
"3,91E+19","1,95E+06","4,99E+01"
"3,91E+19","1,95E+06","4,99E+01"
"3,91E+19","1,95E+06","4,99E+01"
"3,91E+19","1,95E+06","4,99E+01"
"3,91E+19","1,95E+06","4,99E+01"
"3,91E+19","1,95E+06","4,99E+01"
"3,91E+19","1,95E+06","4,99E+01"
"3,91E+19","1,95E+06","4,98E+01"
"3,91E+19","1,95E+06","4,98E+01"
"3,91E+19","1,95E+06","4,98E+01"
"3,92E+19","1,95E+06","4,98E+01"
"3,92E+19","1,95E+06","4,98E+01"
"3,92E+19","1,95E+06","4,98E+01"
"3,92E+19","1,95E+06","4,98E+01"
"3,92E+19","1,95E+06","4,98E+01"
"3,92E+19","1,95E+06","4,98E+01"
"3,92E+19","1,95E+06","4,97E+01"
"3,92E+19","1,95E+06","4,97E+01"
"3,92E+19","1,95E+06","4,97E+01"
"3,92E+19","1,95E+06","4,97E+01"
"3,93E+19","1,95E+06","4,97E+01"
"3,93E+19","1,95E+06","4,97E+01"
"3,93E+19","1,95E+06","4,97E+01"
"3,93E+19","1,95E+06","4,97E+01"
"3,93E+19","1,95E+06","4,96E+01"
"3,93E+19","1,95E+06","4,96E+01"
"3,93E+19","1,95E+06","4,96E+01"
"3,93E+19","1,95E+06","4,96E+01"
"3,93E+19","1,95E+06","4,96E+01"
"3,93E+19","1,95E+06","4,96E+01"
"3,94E+19","1,95E+06","4,96E+01"
"3,94E+19","1,95E+06","4,96E+01"
"3,94E+19","1,95E+06","4,95E+01"
"3,94E+19","1,95E+06","4,95E+01"
"3,94E+19","1,95E+06","4,95E+01"
"3,94E+19","1,95E+06","4,95E+01"
"3,94E+19","1,95E+06","4,95E+01"
"3,94E+19","1,95E+06","4,95E+01"
"3,94E+19","1,95E+06","4,95E+01"
"3,94E+19","1,95E+06","4,95E+01"
"3,95E+19","1,95E+06","4,94E+01"
"3,95E+19","1,95E+06","4,94E+01"
"3,95E+19","1,95E+06","4,94E+01"
"3,95E+19","1,95E+06","4,94E+01"
"3,95E+19","1,95E+06","4,94E+01"
"3,95E+19","1,95E+06","4,94E+01"
"3,95E+19","1,95E+06","4,94E+01"
"3,95E+19","1,95E+06","4,94E+01"
"3,95E+19","1,95E+06","4,93E+01"
"3,95E+19","1,95E+06","4,93E+01"
"3,96E+19","1,95E+06","4,93E+01"
"3,96E+19","1,95E+06","4,93E+01"
"3,96E+19","1,95E+06","4,93E+01"
"3,96E+19","1,95E+06","4,93E+01"
"3,96E+19","1,95E+06","4,93E+01"
"3,96E+19","1,95E+06","4,93E+01"
"3,96E+19","1,95E+06","4,92E+01"
"3,96E+19","1,95E+06","4,92E+01"
"3,96E+19","1,95E+06","4,92E+01"
"3,96E+19","1,95E+06","4,92E+01"
"3,97E+19","1,95E+06","4,92E+01"
"3,97E+19","1,95E+06","4,92E+01"
"3,97E+19","1,95E+06","4,92E+01"
"3,97E+19","1,95E+06","4,92E+01"
"3,97E+19","1,95E+06","4,92E+01"
"3,97E+19","1,95E+06","4,91E+01"
"3,97E+19","1,95E+06","4,91E+01"
"3,97E+19","1,95E+06","4,91E+01"
"3,97E+19","1,95E+06","4,91E+01"
"3,97E+19","1,95E+06","4,91E+01"
"3,98E+19","1,95E+06","4,91E+01"
"3,98E+19","1,95E+06","4,91E+01"
"3,98E+19","1,95E+06","4,91E+01"
"3,98E+19","1,95E+06","4,90E+01"
"3,98E+19","1,95E+06","4,90E+01"
"3,98E+19","1,95E+06","4,90E+01"
"3,98E+19","1,95E+06","4,90E+01"
"3,98E+19","1,95E+06","4,90E+01"
"3,98E+19","1,95E+06","4,90E+01"
"3,98E+19","1,95E+06","4,90E+01"
"3,99E+19","1,95E+06","4,90E+01"
"3,99E+19","1,95E+06","4,89E+01"
"3,99E+19","1,95E+06","4,89E+01"
"3,99E+19","1,95E+06","4,89E+01"
"3,99E+19","1,95E+06","4,89E+01"
"3,99E+19","1,95E+06","4,89E+01"
"3,99E+19","1,95E+06","4,89E+01"
"3,99E+19","1,95E+06","4,89E+01"
"3,99E+19","1,95E+06","4,89E+01"
"3,99E+19","1,95E+06","4,89E+01"
"4,00E+19","1,95E+06","4,88E+01"
"4,00E+19","1,95E+06","4,88E+01"
"4,00E+19","1,95E+06","4,88E+01"
"4,00E+19","1,95E+06","4,88E+01"
"4,00E+19","1,95E+06","4,88E+01"
"4,00E+19","1,95E+06","4,88E+01"
"4,00E+19","1,95E+06","4,88E+01"
"4,00E+19","1,95E+06","4,88E+01"
"4,00E+19","1,95E+06","4,87E+01"
"4,00E+19","1,95E+06","4,87E+01"
"4,01E+19","1,95E+06","4,87E+01"
"4,01E+19","1,95E+06","4,87E+01"
"4,01E+19","1,95E+06","4,87E+01"
"4,01E+19","1,95E+06","4,87E+01"
"4,01E+19","1,95E+06","4,87E+01"
"4,01E+19","1,95E+06","4,87E+01"
"4,01E+19","1,95E+06","4,86E+01"
"4,01E+19","1,95E+06","4,86E+01"
"4,01E+19","1,95E+06","4,86E+01"
"4,01E+19","1,95E+06","4,86E+01"
"4,02E+19","1,95E+06","4,86E+01"
"4,02E+19","1,95E+06","4,86E+01"
"4,02E+19","1,95E+06","4,86E+01"
"4,02E+19","1,95E+06","4,86E+01"
"4,02E+19","1,95E+06","4,86E+01"
"4,02E+19","1,95E+06","4,85E+01"
"4,02E+19","1,95E+06","4,85E+01"
"4,02E+19","1,95E+06","4,85E+01"
"4,02E+19","1,95E+06","4,85E+01"
"4,02E+19","1,95E+06","4,85E+01"
"4,03E+19","1,95E+06","4,85E+01"
"4,03E+19","1,95E+06","4,85E+01"
"4,03E+19","1,95E+06","4,85E+01"
"4,03E+19","1,95E+06","4,84E+01"
"4,03E+19","1,95E+06","4,84E+01"
"4,03E+19","1,95E+06","4,84E+01"
"4,03E+19","1,95E+06","4,84E+01"
"4,03E+19","1,95E+06","4,84E+01"
"4,03E+19","1,95E+06","4,84E+01"
"4,03E+19","1,95E+06","4,84E+01"
"4,04E+19","1,95E+06","4,84E+01"
"4,04E+19","1,95E+06","4,84E+01"
"4,04E+19","1,95E+06","4,83E+01"
"4,04E+19","1,95E+06","4,83E+01"
"4,04E+19","1,95E+06","4,83E+01"
"4,04E+19","1,95E+06","4,83E+01"
"4,04E+19","1,95E+06","4,83E+01"
"4,04E+19","1,95E+06","4,83E+01"
"4,04E+19","1,95E+06","4,83E+01"
"4,04E+19","1,95E+06","4,83E+01"
"4,05E+19","1,95E+06","4,82E+01"
"4,05E+19","1,95E+06","4,82E+01"
"4,05E+19","1,95E+06","4,82E+01"
"4,05E+19","1,95E+06","4,82E+01"
"4,05E+19","1,95E+06","4,82E+01"
"4,05E+19","1,95E+06","4,82E+01"
"4,05E+19","1,95E+06","4,82E+01"
"4,05E+19","1,95E+06","4,82E+01"
"4,05E+19","1,95E+06","4,82E+01"
"4,05E+19","1,95E+06","4,81E+01"
"4,06E+19","1,95E+06","4,81E+01"
"4,06E+19","1,95E+06","4,81E+01"
"4,06E+19","1,95E+06","4,81E+01"
"4,06E+19","1,95E+06","4,81E+01"
"4,06E+19","1,95E+06","4,81E+01"
"4,06E+19","1,95E+06","4,81E+01"
"4,06E+19","1,95E+06","4,81E+01"
"4,06E+19","1,95E+06","4,81E+01"
"4,06E+19","1,95E+06","4,80E+01"
"4,06E+19","1,95E+06","4,80E+01"
"4,07E+19","1,95E+06","4,80E+01"
"4,07E+19","1,95E+06","4,80E+01"
"4,07E+19","1,95E+06","4,80E+01"
"4,07E+19","1,95E+06","4,80E+01"
"4,07E+19","1,95E+06","4,80E+01"
"4,07E+19","1,95E+06","4,80E+01"
